t,vx_cmd,vy_cmd,wz_cmd,lin_vx,lin_vy,lin_vz,gyro_x,gyro_y,gyro_z,projg_x,projg_y,projg_z,jpos_hip_yaw_l,jpos_hip_roll_l,jpos_hip_pitch_l,jpos_knee_pitch_l,jpos_ankle_pitch_l,jpos_hip_yaw_r,jpos_hip_roll_r,jpos_hip_pitch_r,jpos_knee_pitch_r,jpos_ankle_pitch_r,jvel_hip_yaw_l,jvel_hip_roll_l,jvel_hip_pitch_l,jvel_knee_pitch_l,jvel_ankle_pitch_l,jvel_hip_yaw_r,jvel_hip_roll_r,jvel_hip_pitch_r,jvel_knee_pitch_r,jvel_ankle_pitch_r,jtgt_hip_yaw_l,jtgt_hip_roll_l,jtgt_hip_pitch_l,jtgt_knee_pitch_l,jtgt_ankle_pitch_l,jtgt_hip_yaw_r,jtgt_hip_roll_r,jtgt_hip_pitch_r,jtgt_knee_pitch_r,jtgt_ankle_pitch_r,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,gait_phase,infer_ms
0.2820,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,-0.6092,-0.1703,0.2269,0.0092,0.9739,0.4435,-0.0914,-1.3630,0.9325,-1.2735,-0.3487,0.1472,1.5231,-1.2055,1.2510,-0.3490,-0.8879,0.4071,-0.0775,0.0931,0.4537,0.4071,0.2520,-1.4540,-0.0620,0.3657,-0.2000,-1.4041,0.9360,-1.1986,-0.3000,0.2000,1.5928,-1.3236,1.2549,-0.3433,-1.2239,2.8145,-3.0113,2.7538,1.1873,1.2094,0.9889,-0.8383,-0.7446,0.3056,0.18
0.3100,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1476,-0.3669,-0.2634,0.3133,0.1814,0.9322,0.4314,-0.1136,-1.3556,0.9305,-1.2736,-0.3373,0.1590,1.5351,-1.2382,1.2510,-0.4575,-0.8026,0.1745,-0.0892,-0.0000,0.3606,0.3839,0.4692,-0.9306,0.0000,0.3337,-0.2000,-1.4244,0.9355,-1.1914,-0.3037,0.2000,1.5633,-1.3204,1.2352,-0.6630,-1.6068,3.5005,-3.1501,2.4601,0.9627,1.1500,1.5993,-0.8856,-1.0689,0.3333,0.17
0.3380,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0895,0.0361,-0.2696,0.2849,0.2482,0.9259,0.4143,-0.1307,-1.3545,0.9273,-1.2738,-0.3288,0.1674,1.5445,-1.2588,1.2497,-0.6902,-0.4730,-0.0310,-0.0737,0.0620,0.2365,0.2443,0.2792,-0.5002,-0.1512,0.3246,-0.2000,-1.4448,0.9342,-1.1842,-0.3190,0.1569,1.5328,-1.2186,1.2398,-0.7542,-1.9613,3.7322,-2.7061,2.1056,0.8105,0.5694,2.0855,-0.0571,-1.1467,0.3611,0.18
0.3660,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0746,-0.3013,0.2503,0.3636,0.8973,0.3973,-0.1411,-1.3592,0.9246,-1.2738,-0.3251,0.1672,1.5468,-1.2578,1.2480,-0.5390,-0.3063,-0.2908,-0.0078,0.0582,0.0349,-0.1590,-0.1396,0.6165,-0.0078,0.3483,-0.2000,-1.4652,0.9322,-1.1742,-0.3090,0.0342,1.5022,-1.0839,1.2432,-0.5175,-2.3397,3.4560,-2.1352,1.3880,0.9104,-0.6584,2.6790,1.1923,-1.1238,0.3889,0.17
0.3940,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1707,0.1210,-0.3498,0.3119,0.4391,0.8426,0.3861,-0.1474,-1.3682,0.9236,-1.2739,-0.3233,0.1458,1.5388,-1.2269,1.2460,-0.2598,-0.1667,-0.4498,0.0078,0.0737,0.0931,-1.4463,-0.5351,1.6595,0.0000,0.4625,-0.2000,-1.4856,0.9701,-1.2212,-0.3068,0.0000,1.4717,-1.0461,1.2456,0.6254,-2.5778,2.7465,-0.5942,0.4292,0.9323,-2.4856,3.2488,2.7414,-1.1885,0.4167,0.18
0.4220,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3156,0.3817,-0.1419,0.2223,0.2584,0.9401,0.3943,-0.1525,-1.3828,0.9260,-1.2785,-0.3213,0.1113,1.5206,-1.1805,1.2421,0.8336,-0.1861,-0.6475,0.2249,-0.2869,0.1086,-1.1593,-0.6475,1.7720,-0.1318,0.5000,-0.2000,-1.5092,1.1262,-1.2035,-0.3000,0.0000,1.4411,-1.0014,1.2472,2.1820,-2.7180,0.9674,3.2015,0.5057,1.0889,-3.2678,2.8915,3.8404,-1.2726,0.4444,0.17
0.4500,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2490,0.2390,0.1620,0.0510,0.3694,0.9279,0.4183,-0.1579,-1.4058,0.9503,-1.2816,-0.3186,0.0836,1.4998,-1.1336,1.2351,0.9034,-0.1784,-1.1593,1.6014,0.0194,0.1435,-0.8530,-0.8569,1.7099,-0.4498,0.5000,-0.2000,-1.6103,1.1223,-1.1440,-0.3000,0.0000,1.4106,-0.9519,1.2901,1.4621,-2.3930,0.1598,4.8927,1.1580,1.0628,-1.0783,2.2517,2.5584,-0.5815,0.4722,0.17
0.4780,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5129,-0.2802,0.2908,0.3288,0.0903,0.9401,0.4400,-0.1630,-1.4430,0.9921,-1.2714,-0.3156,0.0658,1.4734,-1.0901,1.2303,0.6785,-0.1280,-1.4850,1.5083,0.5506,0.1086,-0.5777,-1.0004,1.5122,-0.0969,0.4637,-0.2000,-1.5475,1.1180,-1.2816,-0.3841,0.0826,1.3800,-0.9000,1.2770,0.6372,-3.1230,0.9913,4.4816,-0.4761,0.1594,-0.1738,2.5923,2.8095,-1.0809,0.5000,0.16
0.5060,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3794,0.1198,0.2113,0.3491,-0.1005,0.9317,0.4513,-0.1666,-1.4675,1.0271,-1.2724,-0.3236,0.0649,1.4438,-1.0438,1.2272,0.2792,-0.1241,-0.5777,0.8065,-0.4653,-0.5196,0.3916,-1.0353,1.6944,-0.1047,0.4228,-0.2000,-1.5670,1.1133,-1.3239,-0.4537,0.1705,1.4004,-0.9052,1.2699,0.2278,-2.0833,1.1054,3.3047,-1.8454,-0.5372,0.7050,2.4743,3.1567,-2.2671,0.5278,0.17
0.5340,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0448,0.0840,-0.2949,0.2482,-0.1627,0.9549,0.4497,-0.1718,-1.4879,1.0473,-1.2906,-0.3510,0.0859,1.4231,-1.0027,1.2223,-0.3373,-0.2016,-0.7755,0.5390,-0.7949,-1.1128,0.9655,-0.5855,1.1904,-0.2830,0.4581,-0.1397,-1.5874,1.1083,-1.3139,-0.4666,0.1958,1.4207,-0.9103,1.2627,0.5806,-0.3970,1.2939,1.8104,-1.7606,-0.6657,0.9582,1.9590,3.9915,-3.2101,0.5556,0.16
0.5620,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1127,0.0171,-0.4429,0.2276,-0.0293,0.9733,0.4460,-0.1713,-1.5067,1.0592,-1.3077,-0.3810,0.1155,1.4106,-0.9748,1.2137,0.0582,0.2753,-0.7445,0.3490,-0.3684,-0.9151,0.8802,-0.3645,0.7638,-0.3606,0.5000,-0.0443,-1.6078,1.1031,-1.2772,-0.4728,0.1410,1.4411,-0.9152,1.2556,1.2569,0.5569,1.5506,1.0238,-0.7340,-0.7277,0.4101,1.4080,5.4097,-3.3908,0.5833,0.17
0.5900,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2281,0.2722,-0.4959,0.3312,-0.1761,0.9270,0.4511,-0.1522,-1.5263,1.0670,-1.3114,-0.4032,0.1303,1.4048,-0.9567,1.2037,0.2792,1.0546,-0.8026,0.2675,0.0543,-0.6747,0.1939,-0.1202,0.4498,-0.3373,0.5000,-0.0924,-1.6078,1.1209,-1.2831,-0.4549,0.1618,1.4532,-0.9198,1.2485,1.7684,0.0756,1.7550,1.3394,-0.2696,-0.5487,0.6180,0.9171,5.8315,-3.3449,0.6111,0.18
0.6180,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2437,0.4449,-0.5387,0.1852,-0.0838,0.9791,0.4575,-0.1350,-1.5466,1.0734,-1.3111,-0.4180,0.1374,1.4055,-0.9436,1.1949,0.2443,0.2637,-0.7134,0.2830,0.1241,-0.3490,0.3102,0.0698,0.4847,-0.3335,0.5000,-0.1740,-1.5772,1.1722,-1.2412,-0.4148,0.2000,1.4566,-0.9239,1.2414,1.6504,-0.7402,1.2719,1.9197,0.2774,-0.1484,1.0270,0.7471,5.2846,-2.8000,0.6389,0.17
0.6460,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1668,0.4164,-0.4809,0.0911,0.0011,0.9958,0.4619,-0.1409,-1.5602,1.0861,-1.3068,-0.4215,0.1493,1.4070,-0.9351,1.1873,0.1280,-0.4885,-0.3994,0.5855,0.2830,0.0698,0.5390,-0.0039,0.1977,-0.3179,0.4958,-0.2000,-1.5467,1.2200,-1.2565,-0.4201,0.2000,1.4623,-0.9276,1.2342,0.9580,-1.2467,1.2743,1.8827,0.2488,-0.2006,1.6676,0.6009,4.7463,-2.1415,0.6667,0.17
0.6740,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1533,-0.0021,-0.1811,0.0789,-0.0178,0.9967,0.4644,-0.1567,-1.5680,1.1037,-1.3008,-0.4208,0.1638,1.4069,-0.9335,1.1810,0.0969,-0.5700,-0.1822,0.8026,0.2288,-0.0039,0.4149,-0.0427,0.0155,-0.2559,0.4207,-0.2000,-1.5161,1.2506,-1.2895,-0.4642,0.2000,1.4935,-0.9306,1.2271,0.2069,-1.1698,1.3637,0.8844,0.0354,-0.6419,2.0885,0.7091,3.9335,-2.0915,0.6944,0.16
0.7020,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0049,-0.2339,0.1411,0.1608,0.0089,0.9869,0.4575,-0.1704,-1.5670,1.1253,-1.2994,-0.4273,0.1731,1.4069,-0.9359,1.1761,-0.5390,-0.3335,0.1318,0.7910,-0.0582,-0.4110,0.2559,0.1086,-0.0853,-0.2288,0.3741,-0.1786,-1.4856,1.2297,-1.3060,-0.5000,0.2000,1.5000,-0.9331,1.2200,-0.2593,-0.7859,1.0782,0.3312,-0.0214,-1.1463,1.7198,0.5703,4.3627,-2.5964,0.7222,0.17
0.7300,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,-0.1489,0.3374,0.2126,-0.1047,0.9715,0.4390,-0.1773,-1.5591,1.1403,-1.3003,-0.4404,0.1801,1.4078,-0.9384,1.1712,-0.7406,-0.1163,0.3916,0.3296,-0.0737,-0.4730,0.2947,0.0233,-0.0543,-0.1512,0.3805,-0.1491,-1.4703,1.2240,-1.2954,-0.5000,0.2000,1.4706,-0.9348,1.2128,-0.1951,-0.4913,0.8466,0.0232,0.1821,-1.2562,1.8152,0.0726,5.4629,-2.9658,0.7500,0.17
0.7580,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,-0.0673,0.1806,0.1002,-0.0129,0.9949,0.4222,-0.1770,-1.5463,1.1475,-1.2990,-0.4539,0.1854,1.4072,-0.9388,1.1670,-0.4769,0.1241,0.4381,0.2520,0.1512,-0.4226,0.0543,-0.0892,0.0233,-0.2055,0.4121,-0.1517,-1.4647,1.2217,-1.2277,-0.5000,0.2000,1.4423,-0.9358,1.2057,0.1205,-0.5169,0.5974,-0.1468,0.9439,-1.1464,1.7479,-0.4140,5.4571,-2.7702,0.7778,0.17
0.7860,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0116,-0.1728,0.1257,0.0955,-0.0480,0.9943,0.4128,-0.1759,-1.5353,1.1522,-1.2874,-0.4629,0.1882,1.4025,-0.9381,1.1627,-0.1435,0.0388,0.4110,0.2675,0.8530,-0.2326,0.0465,-0.3102,0.0543,-0.1590,0.4135,-0.2000,-1.4472,1.2858,-1.2293,-0.4965,0.2000,1.4141,-0.9360,1.1986,0.1354,-1.1971,0.4664,0.4607,1.1742,-0.9653,1.5679,-0.8999,5.7929,-2.4089,0.8056,0.18
0.8140,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0193,-0.3311,0.0293,-0.0215,0.1142,0.9932,0.4115,-0.1816,-1.5216,1.1622,-1.2712,-0.4676,0.1892,1.3923,-0.9377,1.1594,0.0388,-0.3296,0.3451,0.6126,0.4653,-0.1357,0.0194,-0.4459,0.0388,-0.0931,0.4088,-0.2000,-1.4054,1.3104,-1.2352,-0.5000,0.2000,1.4244,-0.9355,1.1914,0.0876,-1.7160,0.5797,0.7854,1.3555,-1.0656,1.2704,-1.1713,5.1122,-1.5656,0.8333,0.18
0.8420,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0642,-0.6954,-0.0062,0.0872,0.0218,0.9960,0.4088,-0.1898,-1.5076,1.1803,-1.2607,-0.4709,0.1892,1.3804,-0.9398,1.1562,0.0116,-0.1163,0.6126,0.7134,0.2986,-0.1861,0.0039,-0.5583,-0.1124,-0.1784,0.4043,-0.2000,-1.3849,1.3129,-1.2398,-0.5000,0.2000,1.4448,-0.9342,1.1842,0.0429,-2.0382,0.4788,1.1518,1.0341,-1.2723,1.2632,-1.4852,4.9318,-1.3621,0.8611,0.18
0.8700,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0440,-0.7629,0.2077,0.1790,0.0122,0.9838,0.4059,-0.1949,-1.4902,1.1954,-1.2536,-0.4739,0.1891,1.3702,-0.9447,1.1513,-0.0465,-0.0737,0.5545,0.4769,0.2326,-0.0543,0.0039,-0.3063,-0.1784,-0.2288,0.4098,-0.2000,-1.3755,1.2839,-1.2521,-0.5000,0.2000,1.4652,-0.9322,1.1742,0.0978,-2.0552,0.2676,1.4833,0.9110,-1.5569,1.4272,-1.7978,4.9566,-1.4543,0.8889,0.17
0.8980,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0785,-0.6023,0.4238,0.2773,-0.1047,0.9551,0.4042,-0.1989,-1.4734,1.2033,-1.2502,-0.4755,0.1892,1.3662,-0.9485,1.1429,-0.0000,-0.1241,0.5971,0.1512,0.1357,-0.0814,0.0039,-0.0698,-0.0620,-0.3490,0.4148,-0.2000,-1.3814,1.2461,-1.2864,-0.5000,0.2000,1.4856,-0.9295,1.1641,0.1479,-1.8673,-0.0976,1.5746,0.5919,-1.6521,1.6899,-2.0341,5.4266,-1.8176,0.9167,0.18
0.9260,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1366,-0.3621,0.5435,0.2905,-0.1385,0.9468,0.4039,-0.2032,-1.4599,1.2020,-1.2526,-0.4757,0.1898,1.3695,-0.9494,1.1316,0.0427,-0.1706,0.4963,-0.1357,-0.1551,0.0427,0.0388,0.1241,0.0349,-0.4459,0.4351,-0.2000,-1.3767,1.2014,-1.2683,-0.5000,0.2000,1.5059,-0.9262,1.1541,0.3508,-1.5168,-0.3559,1.4636,0.7890,-1.6839,1.6954,-2.1464,5.7984,-2.0615,0.9444,0.16
0.9542,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1542,-0.1920,0.5184,0.2727,-0.2088,0.9392,0.4060,-0.2077,-1.4498,1.1936,-1.2549,-0.4757,0.1907,1.3794,-0.9486,1.1192,0.1396,-0.1008,0.3800,-0.4226,0.0271,0.0388,0.0310,0.5273,0.1008,-0.4614,0.4626,-0.1976,-1.3621,1.1519,-1.2550,-0.5000,0.2000,1.5263,-0.9223,1.1440,0.6257,-0.9765,-0.5151,1.0574,0.9322,-1.5259,1.5312,-2.2132,6.1623,-2.1443,0.9722,0.17
0.9820,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1836,-0.0789,0.4793,0.3058,-0.2450,0.9200,0.4117,-0.2115,-1.4386,1.1754,-1.2543,-0.4756,0.1919,1.3933,-0.9474,1.1066,0.2482,-0.2016,0.4537,-0.8026,0.0155,0.0465,0.0310,0.5273,0.0892,-0.4071,0.5000,-0.1148,-1.3430,1.0290,-1.2770,-0.5000,0.2000,1.5467,-0.9180,1.1340,1.0811,-0.1479,-0.6300,0.2904,1.0705,-1.4382,1.0817,-2.2797,6.5332,-2.2341,0.0000,0.19
1.0120,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1659,-0.0044,0.4901,0.4015,-0.4166,0.8156,0.4236,-0.2035,-1.4253,1.1366,-1.2579,-0.4756,0.1922,1.4092,-0.9449,1.0909,0.5234,0.6010,0.6243,-1.7060,-0.2482,0.0116,0.0116,0.5157,0.1473,-0.5894,0.5000,-0.0145,-1.3481,0.9531,-1.2699,-0.5000,0.1672,1.5670,-0.9133,1.1239,1.8010,0.8553,-0.4772,-0.5214,1.0222,-1.3829,0.6717,-2.1972,6.4001,-2.7148,0.0278,0.24
1.0400,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1771,0.2657,0.4266,0.3522,-0.2818,0.8925,0.4377,-0.1742,-1.4088,1.0859,-1.2654,-0.4754,0.1876,1.4310,-0.9392,1.0742,0.2753,1.3765,0.4692,-1.8185,-0.2637,0.0931,-0.3218,0.7367,0.2792,-0.6359,0.5000,0.0000,-1.3252,0.9113,-1.2627,-0.5000,0.1353,1.5874,-0.9083,1.1139,2.4723,1.1900,-0.0448,-0.9898,1.2484,-1.3875,0.3526,-2.0882,4.5704,-2.7477,0.0556,0.20
1.0680,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1147,0.4932,0.3633,0.2833,-0.2214,0.9331,0.4443,-0.1396,-1.3937,1.0348,-1.2720,-0.4745,0.1759,1.4551,-0.9318,1.0587,0.1435,1.2291,0.5467,-1.8379,-0.0892,0.0116,-0.6281,0.8298,0.2637,-0.4808,0.5000,0.0000,-1.3240,0.9152,-1.2556,-0.5000,0.1240,1.6078,-0.9031,1.1038,2.4623,1.2215,0.1711,-1.3561,1.5325,-1.2091,0.2396,-1.8922,1.7456,-2.4322,0.0833,0.19
1.0960,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1332,0.4038,0.4585,0.2304,-0.1093,0.9669,0.4473,-0.1118,-1.3794,0.9922,-1.2765,-0.4741,0.1604,1.4813,-0.9256,1.0458,0.1396,0.8685,0.3490,-1.2485,-0.1745,-0.0039,-0.5777,0.8995,0.1861,-0.5041,0.5000,-0.0001,-1.3070,0.9198,-1.2485,-0.5000,0.1698,1.6078,-1.1209,1.1562,1.6620,0.9992,0.5448,-2.3015,2.0295,-1.1682,0.6984,-1.6087,-1.5641,-1.6404,0.1111,0.19
1.1240,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1947,0.2494,0.6575,0.0912,-0.2000,0.9755,0.4513,-0.0906,-1.3663,0.9612,-1.2812,-0.4746,0.1538,1.5059,-0.9393,1.0425,0.1667,0.6824,0.4769,-0.9887,-0.2055,-0.0388,0.0155,0.9849,-1.1438,-0.0814,0.4712,0.0000,-1.2943,0.9239,-1.2414,-0.4368,0.2000,1.5772,-1.1722,1.1689,0.7123,1.2649,0.8751,-2.2040,2.5745,-0.3681,1.3060,-1.1169,-3.1198,-1.1399,0.1389,0.18
1.1520,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.4870,-0.3435,0.7405,-0.0603,-0.1832,0.9812,0.4529,-0.0746,-1.3487,0.9410,-1.2842,-0.4661,0.1577,1.5274,-0.9808,1.0520,-0.0814,0.4343,0.5622,-0.5661,0.0271,0.5894,0.2520,0.5855,-1.9038,0.4692,0.4206,0.0000,-1.3022,0.9276,-1.2342,-0.3665,0.1580,1.5647,-1.2200,1.2525,0.2062,1.2746,1.1658,-1.1791,2.8741,0.3355,0.5799,-0.8200,-1.2951,-0.2883,0.1667,0.17
1.1800,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.4458,-0.9650,0.6872,0.1084,-0.0606,0.9923,0.4472,-0.0626,-1.3276,0.9338,-1.2852,-0.4417,0.1578,1.5418,-1.0350,1.0771,-0.3063,0.4071,0.8879,-0.1124,0.0078,1.0663,-0.1202,0.3335,-1.8883,1.0934,0.3663,-0.0625,-1.3226,0.9306,-1.2271,-0.3507,0.1830,1.5539,-1.2621,1.3122,-0.3367,0.3753,2.0484,-2.0981,2.4399,0.4928,0.8296,-0.6219,-1.4346,0.1914,0.1944,0.18
