t,vx_cmd,vy_cmd,wz_cmd,lin_vx,lin_vy,lin_vz,gyro_x,gyro_y,gyro_z,projg_x,projg_y,projg_z,jpos_hip_yaw_l,jpos_hip_roll_l,jpos_hip_pitch_l,jpos_knee_pitch_l,jpos_ankle_pitch_l,jpos_hip_yaw_r,jpos_hip_roll_r,jpos_hip_pitch_r,jpos_knee_pitch_r,jpos_ankle_pitch_r,jvel_hip_yaw_l,jvel_hip_roll_l,jvel_hip_pitch_l,jvel_knee_pitch_l,jvel_ankle_pitch_l,jvel_hip_yaw_r,jvel_hip_roll_r,jvel_hip_pitch_r,jvel_knee_pitch_r,jvel_ankle_pitch_r,jtgt_hip_yaw_l,jtgt_hip_roll_l,jtgt_hip_pitch_l,jtgt_knee_pitch_l,jtgt_ankle_pitch_l,jtgt_hip_yaw_r,jtgt_hip_roll_r,jtgt_hip_pitch_r,jtgt_knee_pitch_r,jtgt_ankle_pitch_r,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,gait_phase,infer_ms
2.8078,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0437,-0.0347,-1.3891,0.0314,-0.0512,-0.9982,0.4983,-0.2327,-1.4675,1.0288,-1.2001,-0.4505,0.1892,1.3206,-0.8780,1.4448,0.0310,0.0078,0.8840,0.0659,0.0078,0.3218,-0.0194,0.5312,-0.2016,-0.3955,0.5000,-0.2000,-1.2717,1.0461,-1.2456,-0.4126,0.2000,1.4856,-0.9295,1.3641,119.2316,-2.3096,3.7818,-5.2993,3.8355,-0.1259,7.1848,-2.8616,13.5945,5.9874,0.9167,0.16
2.8278,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0725,0.0596,-1.5296,0.0336,-0.0493,-0.9982,0.4987,-0.2330,-1.4451,1.0245,-1.2004,-0.4445,0.1884,1.3350,-0.8818,1.4360,-0.0000,0.0388,0.8995,-0.1784,0.0310,0.3373,-0.0969,0.6475,-0.1745,-0.4808,0.5000,-0.2000,-1.2411,1.0014,-1.2472,-0.4102,0.2000,1.5059,-0.9262,1.3541,119.2594,-2.4567,3.7971,-5.2704,3.9560,-0.1024,7.1895,-2.8833,13.5937,5.9911,0.9444,0.16
2.8477,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1080,0.1461,-1.6276,0.0374,-0.0469,-0.9982,0.4989,-0.2332,-1.4201,1.0145,-1.2010,-0.4394,0.1875,1.3518,-0.8846,1.4262,0.0775,-0.0659,1.0818,-0.4692,-0.0039,0.1977,-0.0233,0.7406,-0.1241,-0.5234,0.5000,-0.2000,-1.2106,0.9519,-1.2483,-0.4099,0.2000,1.5263,-0.9223,1.3440,119.4433,-2.6736,3.8582,-5.2859,4.1330,-0.0987,7.1550,-2.8851,13.6220,6.0328,0.9722,0.15
2.8678,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1577,0.2088,-1.7177,0.0426,-0.0433,-0.9982,0.4990,-0.2334,-1.3931,0.9985,-1.2021,-0.4345,0.1864,1.3705,-0.8858,1.4154,0.0388,-0.0116,1.2757,-0.8220,-0.0504,0.1745,-0.0931,0.7949,-0.0737,-0.5777,0.5000,-0.2000,-1.1800,0.9000,-1.2770,-0.4124,0.2000,1.5467,-0.9180,1.3340,119.7968,-2.9514,3.9475,-5.3296,4.3601,-0.1245,7.1130,-2.8832,13.6794,6.0907,0.0000,0.15
2.8888,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2317,0.3012,-1.7623,0.0494,-0.0373,-0.9981,0.4991,-0.2337,-1.3639,0.9761,-1.2037,-0.4301,0.1858,1.3911,-0.8855,1.4043,-0.0039,0.0543,1.3648,-0.9926,-0.0659,0.2288,-0.0155,0.9344,0.0155,-0.5041,0.5000,-0.2000,-1.2004,0.9052,-1.2699,-0.4180,0.2000,1.5670,-0.9133,1.3239,120.3071,-3.2962,4.0737,-5.4024,4.6384,-0.1802,7.0463,-2.8648,13.7564,6.1666,0.0278,0.17
2.9087,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2004,0.3790,-1.6912,0.0574,-0.0320,-0.9978,0.4994,-0.2343,-1.3297,0.9453,-1.2111,-0.4268,0.1855,1.4158,-0.8843,1.3912,-0.0000,-0.0349,1.4579,-1.2679,-0.3296,0.1667,-0.0582,1.0973,0.0737,-0.5932,0.5000,-0.2000,-1.2207,0.9103,-1.2627,-0.4275,0.2000,1.5874,-0.9083,1.3139,120.9370,-3.6827,4.2565,-5.5498,4.9572,-0.2746,6.9418,-2.8150,13.8791,6.2880,0.0556,0.16
2.9288,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1228,0.4829,-1.4764,0.0670,-0.0276,-0.9974,0.5005,-0.2349,-1.3062,0.9235,-1.2153,-0.4244,0.1851,1.4389,-0.8822,1.3787,0.1318,-0.0388,1.0624,-0.9616,-0.1784,0.1512,-0.0465,1.1361,0.2133,-0.5622,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4394,0.2000,1.6078,-0.9031,1.3038,121.6742,-4.0978,4.4378,-5.6912,5.2904,-0.3936,6.8347,-2.7633,14.0060,6.4005,0.0833,0.16
2.9487,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0753,0.5527,-1.2603,0.0782,-0.0232,-0.9967,0.5019,-0.2349,-1.2900,0.9068,-1.2165,-0.4240,0.1845,1.4638,-0.8799,1.3653,0.0582,0.0582,0.7483,-0.7445,-0.0931,0.0155,-0.0543,1.2059,0.1628,-0.6940,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.4504,0.2000,1.6078,-0.9209,1.3562,122.4341,-4.4852,4.6044,-5.8215,5.6042,-0.5038,6.7330,-2.7152,14.1410,6.5019,0.1111,0.16
2.9687,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0763,0.5480,-1.0713,0.0894,-0.0174,-0.9958,0.5027,-0.2342,-1.2806,0.8943,-1.2161,-0.4261,0.1834,1.4897,-0.8779,1.3516,0.0737,0.1241,0.4149,-0.5196,0.0155,-0.0349,-0.1512,1.2020,0.0504,-0.6669,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4597,0.2000,1.5772,-0.9722,1.3689,123.1983,-4.8396,4.7599,-5.9406,5.8865,-0.5971,6.6298,-2.6627,14.2678,6.5994,0.1389,0.15
2.9887,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1051,0.4409,-0.8667,0.0984,-0.0114,-0.9951,0.5030,-0.2328,-1.2771,0.8848,-1.2141,-0.4301,0.1820,1.5124,-0.8785,1.3502,0.0698,0.1241,0.2171,-0.3955,0.0853,-0.1435,-0.1086,1.0430,0.0388,-0.1008,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.4669,0.2000,1.5467,-1.0200,1.3813,123.9286,-5.1352,4.9050,-6.0706,6.1047,-0.6691,6.5241,-2.5983,14.3783,6.7158,0.1667,0.15
3.0087,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1565,0.2131,-0.5542,0.1038,-0.0038,-0.9946,0.5031,-0.2315,-1.2763,0.8789,-1.2103,-0.4356,0.1805,1.5266,-0.8866,1.3508,0.0349,0.0388,0.1241,-0.2598,0.2055,-0.2171,-0.1008,0.7832,-0.3800,0.0310,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.4748,0.2000,1.5161,-1.0621,1.3931,124.5891,-5.4311,5.0459,-6.2042,6.3367,-0.7485,6.3962,-2.5302,14.4958,6.8331,0.1944,0.15
3.0287,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1461,-0.1724,-0.0772,0.1013,0.0030,-0.9949,0.5036,-0.2302,-1.2764,0.8757,-1.2062,-0.4404,0.1788,1.5373,-0.9008,1.3544,0.0194,0.1318,-0.0427,-0.1396,0.1784,-0.2171,-0.0659,0.4769,-0.6359,0.1939,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.4828,0.2000,1.4856,-1.0966,1.4039,125.0911,-5.6404,5.1746,-6.3634,6.4906,-0.8285,6.2838,-2.4581,14.5899,6.9616,0.2222,0.15
3.0487,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1573,-0.3990,0.4536,0.0931,0.0081,-0.9956,0.5048,-0.2287,-1.2775,0.8757,-1.2026,-0.4459,0.1772,1.5424,-0.9201,1.3609,0.1551,0.0853,0.0388,0.0775,0.1008,-0.2637,-0.0931,0.1822,-0.8763,0.2443,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.4895,0.2000,1.4550,-1.1217,1.4136,125.4405,-5.8691,5.3104,-6.5275,6.6459,-0.8949,6.1501,-2.3755,14.6542,7.0918,0.2500,0.15
3.0687,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1792,-0.4435,0.9596,0.0836,0.0130,-0.9964,0.5061,-0.2276,-1.2787,0.8781,-1.1993,-0.4519,0.1762,1.5415,-0.9424,1.3694,0.0543,0.0853,0.0659,0.0775,0.1706,-0.2133,-0.0775,-0.0659,-0.9965,0.3490,0.5000,-0.2000,-1.3837,0.9358,-1.2057,-0.4955,0.2000,1.4244,-1.1364,1.4221,125.6821,-6.1096,5.4445,-6.6827,6.7876,-0.9548,6.0367,-2.2960,14.6892,7.2114,0.2778,0.15
3.0887,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1521,-0.4523,1.3621,0.0746,0.0164,-0.9971,0.5066,-0.2272,-1.2817,0.8816,-1.1957,-0.4588,0.1750,1.5350,-0.9645,1.3803,-0.0155,0.0194,-0.0969,0.1318,0.1628,-0.3490,-0.0504,-0.2792,-0.9189,0.4885,0.5000,-0.2000,-1.4041,0.9360,-1.1986,-0.4991,0.2000,1.3939,-1.1398,1.4293,125.8486,-6.2961,5.5623,-6.8218,6.8858,-0.9906,5.9448,-2.2248,14.7102,7.3103,0.3056,0.20
3.1087,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1664,-0.4242,1.5904,0.0663,0.0184,-0.9976,0.5067,-0.2270,-1.2878,0.8853,-1.1919,-0.4682,0.1743,1.5241,-0.9843,1.3920,0.0271,0.0659,-0.3296,0.2133,0.2210,-0.5506,-0.0155,-0.5312,-0.9306,0.5041,0.5000,-0.2000,-1.4244,0.9355,-1.1914,-0.5000,0.2000,1.3633,-1.1318,1.4352,126.0009,-6.4247,5.6457,-6.9139,6.9522,-1.0002,5.8744,-2.1732,14.7269,7.3773,0.3333,0.20
3.1287,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1513,-0.3456,1.8025,0.0594,0.0209,-0.9980,0.5079,-0.2269,-1.2977,0.8886,-1.1879,-0.4783,0.1740,1.5083,-1.0001,1.4036,0.0931,0.0504,-0.6087,0.2016,0.1628,-0.4459,-0.0775,-0.8879,-0.6630,0.4963,0.5000,-0.2000,-1.4448,0.9342,-1.1842,-0.5000,0.2000,1.3328,-1.1129,1.4398,126.1275,-6.5019,5.7237,-7.0048,6.9770,-1.0049,5.8274,-2.1230,14.7256,7.4378,0.3611,0.16
3.1487,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1278,-0.2376,1.9912,0.0555,0.0214,-0.9982,0.5094,-0.2270,-1.3102,0.8912,-1.1837,-0.4875,0.1738,1.4885,-1.0116,1.4163,0.0659,0.0078,-0.6514,0.0969,0.1900,-0.4304,-0.0310,-1.0197,-0.5079,0.5196,0.5000,-0.2000,-1.4652,0.9322,-1.1742,-0.5000,0.2000,1.3022,-1.0839,1.4432,126.1835,-6.5289,5.7780,-7.0792,6.9746,-1.0162,5.7951,-2.0851,14.7183,7.4837,0.3889,0.16
3.1687,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1082,-0.1204,2.1316,0.0538,0.0215,-0.9983,0.5103,-0.2270,-1.3264,0.8926,-1.1789,-0.4941,0.1737,1.4644,-1.0167,1.4281,0.0504,0.0582,-0.8879,0.0194,0.2482,-0.3218,-0.0194,-1.1283,-0.2249,0.4420,0.5000,-0.2000,-1.4856,0.9295,-1.1641,-0.5000,0.2000,1.2717,-1.0461,1.4456,126.1646,-6.5015,5.8067,-7.1283,6.9404,-1.0334,5.7865,-2.0620,14.6994,7.5043,0.4167,0.16
3.1887,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0795,-0.0353,2.2377,0.0541,0.0207,-0.9983,0.5107,-0.2271,-1.3440,0.8924,-1.1733,-0.4993,0.1735,1.4398,-1.0161,1.4390,0.0388,-0.0000,-1.0004,0.0465,0.3490,-0.1551,-0.0388,-1.2485,0.0775,0.4730,0.5000,-0.2000,-1.5059,0.9262,-1.1541,-0.5000,0.2000,1.2411,-1.0014,1.4472,126.0691,-6.4362,5.8197,-7.1628,6.8847,-1.0568,5.7855,-2.0438,14.6665,7.5101,0.4444,0.15
3.2087,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0137,0.0084,2.3030,0.0551,0.0195,-0.9983,0.5106,-0.2271,-1.3648,0.8909,-1.1672,-0.5023,0.1734,1.4120,-1.0097,1.4483,-0.0078,0.0039,-1.0934,-0.1047,0.2482,-0.1784,-0.0078,-1.3106,0.3412,0.3373,0.5000,-0.2000,-1.5263,0.9223,-1.1440,-0.5000,0.2000,1.2106,-0.9519,1.4483,125.8539,-6.2870,5.7981,-7.1751,6.7789,-1.0756,5.8064,-2.0416,14.6329,7.4952,0.4722,0.15
3.2287,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1408,0.0990,2.2601,0.0571,0.0167,-0.9982,0.5102,-0.2271,-1.3870,0.8880,-1.1621,-0.5040,0.1733,1.3820,-0.9964,1.4558,-0.0000,0.0388,-1.1593,-0.1590,0.1435,-0.0078,-0.0349,-1.3920,0.6436,0.3528,0.5000,-0.2000,-1.5467,0.9180,-1.1340,-0.5000,0.2000,1.1800,-0.9000,1.4770,125.5641,-6.0821,5.7575,-7.1677,6.6438,-1.0954,5.8509,-2.0492,14.5862,7.4562,0.5000,0.15
3.2497,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3018,0.1891,2.0727,0.0587,0.0105,-0.9982,0.5090,-0.2272,-1.4104,0.8845,-1.1600,-0.5047,0.1726,1.3493,-0.9766,1.4620,-0.0892,-0.0194,-1.2020,-0.1590,-0.0155,-0.0310,-0.0892,-1.5897,0.9500,0.2753,0.5000,-0.2000,-1.5670,0.9133,-1.1239,-0.5000,0.2000,1.2004,-0.9052,1.4699,125.2387,-5.8306,5.6910,-7.1278,6.4909,-1.1046,5.9135,-2.0719,14.5419,7.3868,0.5278,0.15
3.2697,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3641,0.3028,1.6349,0.0613,0.0033,-0.9981,0.5053,-0.2274,-1.4361,0.8830,-1.1606,-0.5047,0.1712,1.3143,-0.9503,1.4727,-0.2365,0.0078,-1.1671,-0.0155,-0.1008,0.0543,-0.1667,-1.5936,1.1322,0.4924,0.5000,-0.2000,-1.5874,0.9083,-1.1139,-0.5000,0.2000,1.2207,-0.9103,1.4627,124.9248,-5.5124,5.5774,-7.0168,6.3138,-1.1013,6.0111,-2.1253,14.4989,7.2605,0.5556,0.15
3.2897,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2843,0.4561,1.2420,0.0671,-0.0030,-0.9977,0.5011,-0.2278,-1.4596,0.8827,-1.1615,-0.5046,0.1699,1.2908,-0.9295,1.4811,-0.1163,-0.0155,-1.0159,0.0078,-0.0078,0.0388,-0.0310,-1.0895,0.9189,0.4498,0.5000,-0.2000,-1.6078,0.9031,-1.1038,-0.5000,0.2000,1.2411,-0.9152,1.4556,124.5614,-5.1749,5.4388,-6.8746,6.1141,-1.0778,6.1025,-2.1829,14.4478,7.1264,0.5833,0.15
3.3097,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2638,0.6689,0.8666,0.0768,-0.0099,-0.9970,0.4998,-0.2288,-1.4838,0.8825,-1.1617,-0.5056,0.1696,1.2746,-0.9113,1.4883,-0.0427,-0.0543,-1.0779,0.0039,0.0388,-0.0349,-0.0737,-0.7289,0.8336,0.3412,0.5000,-0.2000,-1.6078,0.9209,-1.1562,-0.5000,0.2000,1.2615,-0.9198,1.4485,124.1645,-4.8217,5.2926,-6.7330,5.8933,-1.0369,6.2068,-2.2397,14.3948,6.9839,0.6111,0.16
3.3297,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2378,0.8398,0.5404,0.0915,-0.0175,-0.9956,0.4989,-0.2301,-1.5066,0.8828,-1.1604,-0.5064,0.1703,1.2668,-0.8965,1.4942,-0.0388,-0.0504,-1.0236,0.0388,0.1086,0.0310,0.0310,-0.3645,0.7716,0.2714,0.5000,-0.2000,-1.5772,0.9722,-1.1689,-0.4992,0.2000,1.2819,-0.9239,1.4414,123.7096,-4.4730,5.1363,-6.5889,5.6595,-0.9922,6.3080,-2.2920,14.3285,6.8443,0.6389,0.16
3.3497,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1723,0.8128,0.3255,0.1086,-0.0248,-0.9938,0.4986,-0.2320,-1.5258,0.8855,-1.1653,-0.5070,0.1719,1.2655,-0.8833,1.4986,-0.0504,-0.0388,-1.0081,0.1202,-0.1435,-0.0194,0.0310,-0.0427,0.6165,0.2520,0.5000,-0.2000,-1.5467,1.0200,-1.1813,-0.4947,0.2000,1.3022,-0.9276,1.4342,123.1573,-4.1128,4.9686,-6.4466,5.3934,-0.9466,6.4007,-2.3364,14.2400,6.7132,0.6667,0.15
3.3697,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1563,0.4059,0.0029,0.1183,-0.0312,-0.9925,0.4986,-0.2335,-1.5393,0.8967,-1.1700,-0.5075,0.1744,1.2676,-0.8721,1.5018,0.0155,-0.0698,-0.7716,0.4343,-0.1047,-0.0271,0.0853,-0.0078,0.5118,0.1086,0.5000,-0.2000,-1.5161,1.0621,-1.1931,-0.4888,0.2000,1.3226,-0.9306,1.4271,122.6198,-3.7336,4.7723,-6.2905,5.0948,-0.8880,6.5101,-2.4075,14.1745,6.5818,0.6944,0.17
3.3897,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1165,0.0347,-0.3887,0.1191,-0.0363,-0.9922,0.4981,-0.2351,-1.5493,0.9127,-1.1738,-0.5073,0.1766,1.2707,-0.8632,1.5028,0.0078,0.0194,-0.4149,0.6979,-0.1435,-0.0078,0.1280,0.0582,0.4420,-0.0271,0.5000,-0.2000,-1.4856,1.0966,-1.2039,-0.4793,0.2000,1.3430,-0.9331,1.4200,122.0954,-3.3521,4.5599,-6.1173,4.7813,-0.7935,6.6413,-2.4925,14.1037,6.4467,0.7222,0.17
3.4097,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1651,-0.0740,-0.7582,0.1169,-0.0398,-0.9923,0.4981,-0.2364,-1.5512,0.9313,-1.1778,-0.5058,0.1793,1.2723,-0.8589,1.5024,-0.0000,-0.0039,-0.0853,0.9732,-0.2171,0.0775,0.1047,-0.0620,0.1202,-0.0310,0.5000,-0.2000,-1.4550,1.1217,-1.2136,-0.4683,0.2000,1.3633,-0.9348,1.4128,121.6319,-3.0428,4.3843,-5.9559,4.5396,-0.6830,6.7569,-2.5601,14.0194,6.3244,0.7500,0.21
3.4297,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2538,0.0098,-0.9166,0.1174,-0.0463,-0.9920,0.4987,-0.2369,-1.5479,0.9535,-1.1807,-0.5025,0.1813,1.2745,-0.8587,1.5007,0.1551,0.0233,0.1784,0.8530,0.0155,0.1900,0.0233,0.0465,-0.0039,-0.0814,0.5000,-0.2000,-1.4244,1.1364,-1.2221,-0.4606,0.2000,1.3837,-0.9358,1.4057,121.1981,-2.8042,4.2495,-5.8398,4.3447,-0.6057,6.8695,-2.6198,13.9404,6.2400,0.7778,0.19
3.4497,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1981,-0.0215,-1.0296,0.1184,-0.0501,-0.9917,0.5007,-0.2372,-1.5409,0.9726,-1.1818,-0.4968,0.1826,1.2785,-0.8600,1.4970,0.0737,-0.0349,0.2869,0.9771,-0.0310,0.3024,0.0194,0.2326,-0.0969,-0.2443,0.5000,-0.2000,-1.3939,1.1398,-1.2293,-0.4542,0.2000,1.4041,-0.9360,1.3986,120.7702,-2.6573,4.1276,-5.7134,4.2210,-0.5424,6.9458,-2.6713,13.8616,6.1544,0.8056,0.17
3.4697,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1743,-0.0807,-1.1796,0.1175,-0.0523,-0.9917,0.5026,-0.2371,-1.5312,0.9908,-1.1824,-0.4924,0.1826,1.2851,-0.8632,1.4911,0.1202,0.0814,0.3761,0.7677,0.0155,0.2249,-0.0814,0.2637,-0.1628,-0.3606,0.5000,-0.2000,-1.3633,1.1318,-1.2352,-0.4470,0.2000,1.4244,-0.9355,1.3914,120.4043,-2.5274,4.0149,-5.5964,4.1035,-0.4701,7.0331,-2.7296,13.7953,6.0936,0.8333,0.17
3.4897,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1743,-0.0355,-1.3446,0.1175,-0.0537,-0.9916,0.5040,-0.2371,-1.5180,1.0036,-1.1835,-0.4882,0.1824,1.2935,-0.8672,1.4840,0.1086,0.0271,0.6785,0.5390,-0.0388,0.2133,-0.0039,0.3877,-0.1280,-0.3451,0.5000,-0.2000,-1.3328,1.1129,-1.2398,-0.4397,0.2000,1.4448,-0.9342,1.3842,120.0963,-2.4689,3.9429,-5.5061,4.0455,-0.3970,7.0851,-2.7698,13.7333,6.0573,0.8611,0.16
3.5097,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1516,0.0647,-1.5538,0.1195,-0.0536,-0.9914,0.5054,-0.2371,-1.5007,1.0118,-1.1846,-0.4841,0.1817,1.3047,-0.8713,1.4760,0.0620,-0.0000,0.7367,0.3761,-0.0465,0.2133,-0.1008,0.4847,-0.1939,-0.3839,0.5000,-0.2000,-1.3022,1.0839,-1.2432,-0.4335,0.2000,1.4652,-0.9322,1.3742,119.9341,-2.4937,3.8981,-5.4203,4.0651,-0.3350,7.1251,-2.8075,13.6915,6.0203,0.8889,0.17
3.5297,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1376,0.1599,-1.7800,0.1230,-0.0523,-0.9910,0.5065,-0.2372,-1.4799,1.0148,-1.1866,-0.4796,0.1810,1.3186,-0.8750,1.4677,0.1124,0.0853,1.0081,0.1357,-0.1628,0.2094,-0.0310,0.7057,-0.1551,-0.4188,0.5000,-0.2000,-1.2717,1.0461,-1.2456,-0.4281,0.2000,1.4856,-0.9295,1.3641,119.9053,-2.5533,3.8787,-5.3603,4.1141,-0.2814,7.1612,-2.8428,13.6663,6.0079,0.9167,0.18
3.5517,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1123,0.2537,-2.0017,0.1285,-0.0498,-0.9905,0.5070,-0.2373,-1.4569,1.0137,-1.1889,-0.4742,0.1797,1.3349,-0.8776,1.4587,0.0931,0.0039,1.1089,0.0233,-0.1202,0.2714,-0.1086,0.8220,-0.0465,-0.4692,0.5000,-0.2000,-1.2411,1.0014,-1.2472,-0.4246,0.2000,1.5059,-0.9262,1.3541,120.0574,-2.7094,3.8995,-5.3248,4.2379,-0.2459,7.1659,-2.8657,13.6704,6.0099,0.9444,0.18
3.5717,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0915,0.3682,-2.1875,0.1364,-0.0452,-0.9896,0.5073,-0.2375,-1.4282,1.0066,-1.1913,-0.4688,0.1781,1.3555,-0.8783,1.4480,0.0853,-0.0349,1.3183,-0.2869,-0.1473,0.3024,-0.0504,0.8802,0.0775,-0.5041,0.5000,-0.2000,-1.2106,0.9519,-1.2483,-0.4233,0.2000,1.5263,-0.9223,1.3440,120.3810,-2.9416,3.9665,-5.3346,4.4184,-0.2334,7.1446,-2.8708,13.7034,6.0517,0.9722,0.17
3.5917,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0585,0.4858,-2.3396,0.1464,-0.0403,-0.9884,0.5076,-0.2375,-1.3975,0.9931,-1.1945,-0.4641,0.1773,1.3773,-0.8776,1.4386,0.0931,0.0039,1.4928,-0.5583,-0.1784,0.2598,-0.0853,1.1283,0.0853,-0.3722,0.5000,-0.2000,-1.1800,0.9000,-1.2770,-0.4253,0.2000,1.5467,-0.9180,1.3340,120.8683,-3.2280,4.0621,-5.3740,4.6470,-0.2531,7.1113,-2.8702,13.7680,6.1078,0.0000,0.16
3.6117,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,0.6019,-2.4485,0.1583,-0.0333,-0.9868,0.5080,-0.2375,-1.3645,0.9740,-1.1982,-0.4597,0.1772,1.4014,-0.8755,1.4296,0.0775,0.0155,1.6014,-0.8840,-0.1628,0.2443,-0.0775,1.1438,0.1861,-0.4304,0.5000,-0.2000,-1.2004,0.9052,-1.2699,-0.4296,0.2000,1.5670,-0.9133,1.3239,121.5350,-3.6040,4.1996,-5.4514,4.9355,-0.2961,7.0414,-2.8480,13.8681,6.1991,0.0278,0.15
3.6307,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0562,0.7008,-2.4519,0.1727,-0.0271,-0.9846,0.5085,-0.2374,-1.3296,0.9493,-1.2073,-0.4554,0.1775,1.4271,-0.8713,1.4198,0.0155,0.0116,1.7409,-1.0353,-0.4420,0.2520,0.0543,1.1244,0.2249,-0.4885,0.5000,-0.2000,-1.2207,0.9103,-1.2627,-0.4371,0.2000,1.5874,-0.9083,1.3139,122.3321,-4.0175,4.3742,-5.5758,5.2567,-0.3707,6.9444,-2.7975,13.9987,6.3176,0.0556,0.15
3.6507,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1043,0.7709,-2.3836,0.1877,-0.0206,-0.9820,0.5096,-0.2370,-1.3023,0.9301,-1.2133,-0.4523,0.1778,1.4544,-0.8653,1.4101,0.0969,0.0388,1.1865,-0.9228,-0.1318,0.1357,-0.0039,1.2330,0.3179,-0.5428,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4464,0.2000,1.6078,-0.9031,1.3038,123.2779,-4.4493,4.5429,-5.6921,5.5742,-0.4637,6.8594,-2.7607,14.1550,6.4261,0.0833,0.15
3.6707,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1178,0.9540,-2.2971,0.2053,-0.0136,-0.9786,0.5104,-0.2359,-1.2816,0.9164,-1.2160,-0.4516,0.1782,1.4823,-0.8590,1.3988,0.0427,0.1280,0.9732,-0.5894,-0.0039,0.1086,-0.0039,1.2524,0.2830,-0.6087,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.4547,0.2000,1.6078,-0.9209,1.3562,124.2744,-4.8942,4.7148,-5.7981,5.9136,-0.5473,6.7599,-2.7116,14.3084,6.5225,0.1111,0.15
3.6907,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1010,1.0014,-2.1547,0.2240,-0.0036,-0.9746,0.5111,-0.2342,-1.2665,0.9075,-1.2164,-0.4526,0.1787,1.5117,-0.8530,1.3865,0.0465,0.1628,0.7600,-0.3257,0.0465,-0.0349,0.0194,1.5005,0.3335,-0.5855,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4625,0.2000,1.5772,-0.9722,1.3689,125.2360,-5.2797,4.8773,-5.9128,6.2019,-0.6250,6.6643,-2.6606,14.4583,6.6192,0.1389,0.15
