t,vx_cmd,vy_cmd,wz_cmd,lin_vx,lin_vy,lin_vz,gyro_x,gyro_y,gyro_z,projg_x,projg_y,projg_z,jpos_hip_yaw_l,jpos_hip_roll_l,jpos_hip_pitch_l,jpos_knee_pitch_l,jpos_ankle_pitch_l,jpos_hip_yaw_r,jpos_hip_roll_r,jpos_hip_pitch_r,jpos_knee_pitch_r,jpos_ankle_pitch_r,jvel_hip_yaw_l,jvel_hip_roll_l,jvel_hip_pitch_l,jvel_knee_pitch_l,jvel_ankle_pitch_l,jvel_hip_yaw_r,jvel_hip_roll_r,jvel_hip_pitch_r,jvel_knee_pitch_r,jvel_ankle_pitch_r,jtgt_hip_yaw_l,jtgt_hip_roll_l,jtgt_hip_pitch_l,jtgt_knee_pitch_l,jtgt_ankle_pitch_l,jtgt_hip_yaw_r,jtgt_hip_roll_r,jtgt_hip_pitch_r,jtgt_knee_pitch_r,jtgt_ankle_pitch_r,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,gait_phase,infer_ms
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,-0.0029,0.0042,-0.2021,0.0039,-0.9794,0.3964,-0.1013,-1.4835,0.9826,-1.3567,-0.3976,0.1030,1.4793,-0.9877,1.2444,-0.0543,0.0698,-0.0233,0.0116,0.0388,0.0155,0.0271,0.0116,-0.0465,-0.0194,0.5000,-0.2000,-1.3279,1.1020,-1.2860,-0.3474,0.2000,1.6397,-1.0624,1.1994,11.5083,-1.5171,-0.2756,0.9675,0.8392,0.5255,1.3397,-0.2739,-0.4913,-0.2449,0.0278,0.67
0.0240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0550,-0.0178,-0.0588,-0.2024,0.0062,-0.9793,0.4070,-0.1137,-1.4682,0.9913,-1.3549,-0.3916,0.1134,1.4956,-0.9958,1.2333,0.7445,-0.9693,0.9383,0.4653,0.1280,0.4032,0.9073,1.0818,-0.7871,-1.0702,0.5000,-0.1084,-1.3427,1.0405,-1.2627,-0.3628,0.2000,1.5874,-0.9083,1.2943,34.1431,-0.0845,-0.2197,0.3020,1.0841,0.3723,2.8629,-1.4362,1.7960,0.8044,0.0556,0.22
0.0480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0274,-0.4545,-0.8138,-0.2095,0.0048,-0.9778,0.4234,-0.1227,-1.4511,0.9932,-1.3453,-0.3845,0.1331,1.5087,-1.0005,1.2249,0.6630,0.2637,0.7057,-0.1318,0.5583,0.2986,0.7561,-0.0582,0.5196,0.1822,0.5000,-0.2000,-1.2411,0.9152,-1.2839,-0.3000,0.2000,1.6078,-0.9031,1.3038,53.4547,-1.3165,1.2694,-1.2150,0.7170,1.3701,3.4753,-1.1579,4.5801,2.6777,0.0833,0.22
0.0720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1697,-0.3297,-1.2051,-0.2215,-0.0016,-0.9752,0.4368,-0.1316,-1.4199,0.9758,-1.3383,-0.3703,0.1472,1.5074,-0.9895,1.2253,0.4924,-0.7794,1.6634,-1.3067,0.2559,0.6747,0.4381,0.0620,0.4653,-0.0427,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.3000,0.2000,1.6078,-0.9209,1.3562,69.6101,-1.6436,1.8183,-2.0343,1.4547,1.5482,4.3815,-1.6687,6.9811,3.4817,0.1111,0.22
0.0960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.4302,0.0884,-1.7515,-0.2201,-0.0013,-0.9755,0.4499,-0.1493,-1.3885,0.9485,-1.3317,-0.3503,0.1594,1.5110,-0.9802,1.2276,0.5351,-0.6436,1.1632,-0.9538,0.3567,0.6863,0.3839,0.3296,0.4537,0.2055,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.3000,0.2000,1.5772,-0.9722,1.3689,82.3446,-2.0676,2.4390,-2.7815,2.3058,1.4862,5.0102,-1.9131,8.6313,4.1208,0.1389,0.20
0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3590,0.0847,-1.5882,-0.2183,-0.0005,-0.9759,0.4597,-0.1626,-1.3654,0.9322,-1.3229,-0.3360,0.1691,1.5146,-0.9758,1.2333,0.3218,-0.4149,0.8491,-0.4769,0.4537,0.5661,0.2947,0.0465,-0.0969,0.3102,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.3000,0.2000,1.5467,-1.0200,1.3813,92.2489,-2.4832,3.0114,-3.5442,3.0586,1.2454,5.4248,-2.0531,9.9972,4.7144,0.1667,0.20
0.1440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3874,0.0163,-1.4668,-0.2175,0.0002,-0.9761,0.4682,-0.1739,-1.3473,0.9237,-1.3103,-0.3258,0.1762,1.5176,-0.9792,1.2446,0.3024,-0.4149,0.6204,-0.2016,0.5894,0.3528,0.2443,0.0310,-0.3179,0.5467,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.3013,0.2000,1.5161,-1.0621,1.3931,99.9846,-2.9671,3.4860,-4.1715,3.7018,0.9866,5.6767,-2.1593,11.0944,5.2085,0.1944,0.19
0.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3181,-0.1929,-1.1807,-0.2212,0.0017,-0.9752,0.4751,-0.1829,-1.3355,0.9214,-1.2992,-0.3185,0.1821,1.5185,-0.9887,1.2572,0.2326,-0.2559,0.3994,0.0620,0.4188,0.2443,0.1784,-0.0116,-0.4614,0.5234,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.3251,0.2000,1.4856,-1.0966,1.4039,105.9325,-3.3324,3.8531,-4.6957,4.1784,0.7491,5.8758,-2.2423,11.9592,5.6070,0.2222,0.18
0.1930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1820,-0.3412,-0.7279,-0.2299,0.0009,-0.9732,0.4811,-0.1896,-1.3270,0.9234,-1.2897,-0.3166,0.1873,1.5150,-1.0032,1.2693,0.2830,-0.2171,0.3218,0.2830,0.3761,-0.0349,0.1939,-0.1512,-0.6669,0.5390,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.3444,0.2000,1.4550,-1.1217,1.4136,110.4384,-3.6598,4.1669,-5.1421,4.5485,0.5557,5.9842,-2.2821,12.5999,5.9459,0.2500,0.17
0.2180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0815,-0.3392,-0.1160,-0.2381,0.0001,-0.9712,0.4862,-0.1943,-1.3214,0.9284,-1.2814,-0.3186,0.1907,1.5074,-1.0197,1.2833,0.2404,-0.1241,0.1435,0.2520,0.3024,-0.2055,0.0698,-0.3102,-0.6785,0.5622,0.5000,-0.2000,-1.3837,0.9358,-1.2057,-0.3611,0.2000,1.4244,-1.1364,1.4221,113.7959,-3.9825,4.4425,-5.5290,4.8385,0.3892,6.0445,-2.2857,13.0469,6.2398,0.2778,0.17
0.2430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,-0.3535,0.5201,-0.2470,0.0024,-0.9690,0.4892,-0.1977,-1.3198,0.9334,-1.2754,-0.3241,0.1929,1.4969,-1.0359,1.2989,0.0814,-0.0620,-0.0039,0.1939,0.1977,-0.3063,0.0233,-0.6010,-0.7173,0.6087,0.5000,-0.2000,-1.4041,0.9360,-1.1986,-0.3751,0.2000,1.3939,-1.1398,1.4293,116.2538,-4.2654,4.6687,-5.8489,5.0608,0.2485,6.0688,-2.2700,13.3592,6.4868,0.3056,0.17
0.2680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0930,-0.3794,0.9027,-0.2574,0.0061,-0.9663,0.4894,-0.1995,-1.3223,0.9376,-1.2721,-0.3320,0.1941,1.4825,-1.0522,1.3140,0.0504,-0.0543,-0.1667,0.2249,0.0931,-0.3141,-0.0116,-0.6863,-0.5467,0.5622,0.5000,-0.2000,-1.4244,0.9355,-1.1914,-0.3848,0.2000,1.3633,-1.1318,1.4352,118.0814,-4.4499,4.8341,-6.0865,5.2002,0.1517,6.0941,-2.2685,13.6026,6.6668,0.3333,0.17
0.2920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1912,-0.3134,1.1215,-0.2669,0.0095,-0.9637,0.4890,-0.2007,-1.3282,0.9409,-1.2707,-0.3401,0.1941,1.4634,-1.0640,1.3291,-0.0000,0.0427,-0.2908,0.0853,0.0310,-0.2443,-0.0931,-0.8685,-0.3839,0.5273,0.5000,-0.2000,-1.4448,0.9342,-1.1842,-0.3909,0.2000,1.3328,-1.1129,1.4398,119.4506,-4.5536,4.9567,-6.2662,5.2761,0.0910,6.1239,-2.2678,13.7784,6.8019,0.3611,0.18
0.3180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2878,-0.1709,1.3586,-0.2722,0.0127,-0.9622,0.4891,-0.2013,-1.3368,0.9429,-1.2705,-0.3485,0.1935,1.4421,-1.0702,1.3426,0.0969,-0.0194,-0.4963,0.1512,-0.0078,-0.3102,-0.1008,-0.9887,-0.0116,0.5079,0.5000,-0.2000,-1.4652,0.9322,-1.1742,-0.3954,0.2000,1.3022,-1.0839,1.4432,120.4523,-4.6231,5.0606,-6.4162,5.3112,0.0456,6.1395,-2.2518,13.8858,6.9070,0.3889,0.16
0.3420,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3760,-0.0215,1.5525,-0.2742,0.0165,-0.9615,0.4891,-0.2013,-1.3498,0.9435,-1.2703,-0.3548,0.1928,1.4147,-1.0704,1.3554,0.0116,0.0233,-0.5700,0.0078,-0.0465,-0.2055,-0.0310,-1.0081,0.1280,0.4808,0.5000,-0.2000,-1.4856,0.9295,-1.1641,-0.4013,0.2000,1.2717,-1.0461,1.4456,121.1307,-4.6224,5.1240,-6.5211,5.3148,-0.0125,6.1680,-2.2473,13.9579,6.9747,0.4167,0.27
0.3660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4791,0.1318,1.6927,-0.2728,0.0191,-0.9619,0.4891,-0.2012,-1.3640,0.9429,-1.2699,-0.3598,0.1915,1.3887,-1.0647,1.3666,0.0155,0.0698,-0.7134,-0.0427,0.0155,-0.1900,-0.1047,-1.2020,0.3955,0.5390,0.5000,-0.2000,-1.5059,0.9262,-1.1541,-0.4063,0.2000,1.2411,-1.0014,1.4472,121.5737,-4.5899,5.1694,-6.6020,5.2878,-0.0628,6.1911,-2.2371,13.9920,7.0221,0.4444,0.19
0.3920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5577,0.2942,1.7950,-0.2678,0.0201,-0.9633,0.4893,-0.2010,-1.3811,0.9408,-1.2688,-0.3644,0.1901,1.3561,-1.0503,1.3772,0.0931,0.0271,-0.8104,-0.0465,0.0465,-0.1551,-0.0659,-1.2718,0.8414,0.4885,0.5000,-0.2000,-1.5263,0.9223,-1.1440,-0.4129,0.2000,1.2106,-0.9519,1.4483,121.8287,-4.5237,5.1917,-6.6548,5.2479,-0.1293,6.2228,-2.2364,14.0056,7.0414,0.4722,0.20
0.4170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5750,0.4931,1.8369,-0.2566,0.0199,-0.9663,0.4896,-0.2007,-1.4025,0.9367,-1.2653,-0.3723,0.1893,1.3258,-1.0293,1.3885,0.0310,0.0310,-0.8181,-0.2171,0.1512,-0.3218,-0.0310,-1.3765,1.0934,0.4110,0.5000,-0.2000,-1.5467,0.9180,-1.1340,-0.4200,0.2000,1.1800,-0.9000,1.4770,121.9151,-4.4314,5.1822,-6.6718,5.2005,-0.2004,6.2544,-2.2421,14.0053,7.0363,0.5000,0.19
0.4409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5693,0.6405,1.7473,-0.2419,0.0192,-0.9701,0.4901,-0.2005,-1.4250,0.9318,-1.2600,-0.3804,0.1888,1.2903,-0.9999,1.4025,0.0155,-0.0039,-0.7677,-0.1745,0.2559,-0.3684,-0.0582,-1.4269,1.3454,0.6863,0.5000,-0.2000,-1.5670,0.9133,-1.1239,-0.4287,0.2000,1.2004,-0.9052,1.4699,121.9102,-4.3030,5.1492,-6.6520,5.1504,-0.2873,6.2999,-2.2617,13.9917,6.9938,0.5278,0.17
0.4640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5444,0.8168,1.5822,-0.2241,0.0173,-0.9744,0.4907,-0.2003,-1.4454,0.9268,-1.2543,-0.3898,0.1887,1.2649,-0.9732,1.4165,0.0039,-0.0194,-1.0236,-0.1590,0.2792,-0.3528,-0.0465,-0.9151,0.9151,0.4343,0.5000,-0.2000,-1.5874,0.9083,-1.1139,-0.4377,0.2000,1.2207,-0.9103,1.4627,121.8161,-4.1298,5.0803,-6.5892,5.0993,-0.3772,6.3604,-2.3007,13.9976,6.9128,0.5556,0.18
0.4869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4848,1.0002,1.3740,-0.2024,0.0142,-0.9792,0.4909,-0.2003,-1.4675,0.9203,-1.2457,-0.3998,0.1890,1.2512,-0.9541,1.4255,-0.0194,0.0698,-1.0740,-0.2792,0.4885,-0.4459,0.0116,-0.4769,0.7638,0.3179,0.5000,-0.2000,-1.6078,0.9031,-1.1038,-0.4429,0.2000,1.2411,-0.9152,1.4556,121.6151,-3.9234,4.9904,-6.5116,4.9907,-0.4289,6.4210,-2.3365,13.9875,6.8300,0.5833,0.17
0.5099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3960,1.1129,1.1439,-0.1772,0.0107,-0.9841,0.4912,-0.2004,-1.4901,0.9138,-1.2348,-0.4104,0.1897,1.2447,-0.9379,1.4327,0.0931,0.0620,-0.9887,-0.2637,0.5894,-0.4149,-0.0078,-0.1435,0.6824,0.2443,0.5000,-0.2000,-1.6078,0.9209,-1.1562,-0.4457,0.2000,1.2615,-0.9198,1.4485,121.3438,-3.7113,4.8850,-6.4174,4.8644,-0.4572,6.4743,-2.3729,13.9671,6.7373,0.6111,0.17
0.5350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3605,1.2082,0.8847,-0.1496,0.0056,-0.9887,0.4917,-0.2009,-1.5111,0.9099,-1.2270,-0.4203,0.1905,1.2443,-0.9241,1.4383,0.0388,-0.0039,-0.8763,-0.1241,0.0931,-0.3684,0.0233,-0.0271,0.6320,0.1396,0.5000,-0.2000,-1.5772,0.9722,-1.1689,-0.4454,0.2000,1.2819,-0.9239,1.4414,120.9777,-3.4665,4.7689,-6.3108,4.7118,-0.4540,6.5271,-2.4000,13.9270,6.6299,0.6389,0.17
0.5589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1941,1.0758,0.6845,-0.1205,0.0029,-0.9927,0.4922,-0.2019,-1.5308,0.9136,-1.2241,-0.4297,0.1925,1.2480,-0.9115,1.4426,-0.0078,-0.0582,-0.6204,0.3994,-0.0116,-0.2792,0.0310,0.1047,0.4188,0.0853,0.5000,-0.2000,-1.5467,1.0200,-1.1813,-0.4456,0.2000,1.3022,-0.9276,1.4342,120.5435,-3.2250,4.6203,-6.1630,4.5541,-0.4557,6.5742,-2.4356,13.8664,6.4994,0.6667,0.17
0.5839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1367,0.7733,0.4010,-0.1000,-0.0007,-0.9950,0.4923,-0.2039,-1.5403,0.9237,-1.2234,-0.4364,0.1948,1.2521,-0.9034,1.4448,-0.0039,-0.0892,-0.3645,0.6320,0.0969,-0.2675,0.0465,0.1473,0.3490,0.0155,0.5000,-0.2000,-1.5161,1.0621,-1.1931,-0.4437,0.2000,1.3226,-0.9306,1.4271,120.1190,-2.9471,4.4661,-6.0254,4.3451,-0.4367,6.6513,-2.4893,13.8255,6.3834,0.6944,0.16
0.6069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1219,0.3231,-0.0338,-0.0893,-0.0059,-0.9960,0.4920,-0.2070,-1.5461,0.9413,-1.2221,-0.4417,0.1980,1.2535,-0.8991,1.4457,-0.0737,-0.1124,-0.0892,0.8685,0.0233,-0.1008,0.0620,0.0465,0.1047,-0.0388,0.5000,-0.2000,-1.4856,1.0966,-1.2039,-0.4379,0.2000,1.3430,-0.9331,1.4200,119.7390,-2.6371,4.2884,-5.8630,4.1095,-0.3791,6.7589,-2.5646,13.7877,6.2544,0.7222,0.16
0.6299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0753,0.0968,-0.5127,-0.0860,-0.0121,-0.9962,0.4912,-0.2098,-1.5458,0.9632,-1.2217,-0.4432,0.1999,1.2546,-0.8984,1.4452,-0.0000,-0.0969,0.1163,1.0430,0.0078,0.0698,0.0931,0.0000,0.0388,-0.0775,0.5000,-0.2000,-1.4550,1.1217,-1.2136,-0.4282,0.2000,1.3633,-0.9348,1.4128,119.4443,-2.3566,4.1202,-5.6941,3.8817,-0.2819,6.8818,-2.6451,13.7366,6.1301,0.7500,0.16
0.6530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,0.1153,-0.9814,-0.0827,-0.0183,-0.9964,0.4897,-0.2123,-1.5397,0.9876,-1.2221,-0.4410,0.2024,1.2573,-0.8985,1.4439,-0.0349,-0.0698,0.2869,1.1904,-0.0039,0.2365,0.1086,0.0775,0.0039,-0.1435,0.5000,-0.2000,-1.4244,1.1364,-1.2221,-0.4171,0.2000,1.3837,-0.9358,1.4057,119.2379,-2.1378,3.9717,-5.5246,3.7103,-0.1706,7.0090,-2.7237,13.6763,6.0053,0.7778,0.17
0.6779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1343,0.1435,-1.3595,-0.0788,-0.0222,-0.9966,0.4874,-0.2136,-1.5281,1.0119,-1.2235,-0.4334,0.2049,1.2635,-0.8987,1.4413,-0.1202,-0.0271,0.4847,0.9422,-0.0698,0.3916,0.0659,0.3839,0.0931,-0.2133,0.5000,-0.2000,-1.3939,1.1398,-1.2293,-0.4064,0.2000,1.4041,-0.9360,1.3986,119.0593,-1.9635,3.8437,-5.3744,3.5617,-0.0635,7.1317,-2.7982,13.6133,5.9086,0.8056,0.17
0.7019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2382,0.1387,-1.7130,-0.0733,-0.0230,-0.9970,0.4850,-0.2139,-1.5114,1.0319,-1.2261,-0.4250,0.2071,1.2743,-0.8987,1.4370,-0.1047,-0.0310,0.7251,0.7522,-0.1008,0.3994,0.0000,0.5234,0.0388,-0.2016,0.5000,-0.2000,-1.3633,1.1318,-1.2352,-0.3960,0.2000,1.4244,-0.9355,1.3914,118.9458,-1.8550,3.7402,-5.2451,3.4678,0.0402,7.2253,-2.8599,13.5562,5.8388,0.8333,0.17
0.7249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1260,0.0604,-2.0008,-0.0704,-0.0239,-0.9972,0.4855,-0.2143,-1.4900,1.0442,-1.2272,-0.4156,0.2077,1.2869,-0.8987,1.4316,0.1667,-0.0155,1.0546,0.3994,0.0582,0.3684,-0.0582,0.5545,0.0233,-0.3063,0.5000,-0.2000,-1.3328,1.1129,-1.2398,-0.3880,0.2000,1.4448,-0.9342,1.3842,118.9461,-1.7761,3.6698,-5.1800,3.4032,0.1198,7.3199,-2.9207,13.5442,5.8185,0.8611,0.17
0.7489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0023,0.1395,-1.9063,-0.0645,-0.0307,-0.9974,0.4887,-0.2146,-1.4645,1.0491,-1.2256,-0.4066,0.2066,1.3027,-0.8999,1.4237,0.1939,-0.0000,0.9616,0.1124,0.0427,0.4149,-0.1551,0.7949,-0.0969,-0.4265,0.5000,-0.2000,-1.3022,1.0839,-1.2432,-0.3865,0.2000,1.4652,-0.9322,1.3742,118.9002,-1.8147,3.6661,-5.1812,3.4415,0.1355,7.3434,-2.9315,13.5353,5.8365,0.8889,0.17
0.7720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0746,0.2163,-1.7257,-0.0563,-0.0324,-0.9979,0.4904,-0.2148,-1.4380,1.0467,-1.2244,-0.3998,0.2057,1.3228,-0.9021,1.4146,0.0543,0.0388,1.1051,-0.2133,0.0931,0.2753,-0.0504,0.8918,-0.1280,-0.4575,0.5000,-0.2000,-1.2717,1.0461,-1.2456,-0.3886,0.2000,1.4856,-0.9295,1.3641,118.8364,-1.9937,3.6985,-5.1960,3.5736,0.1138,7.3030,-2.9204,13.5230,5.8842,0.9167,0.19
0.7959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0835,0.1763,-1.6780,-0.0500,-0.0362,-0.9981,0.4910,-0.2149,-1.4116,1.0372,-1.2234,-0.3940,0.2048,1.3416,-0.9027,1.4045,0.0543,-0.0543,1.3106,-0.5932,0.0969,0.2133,-0.0388,0.8065,-0.0465,-0.4769,0.5000,-0.2000,-1.2411,1.0014,-1.2472,-0.3927,0.2000,1.5059,-0.9262,1.3541,118.8959,-2.2102,3.7530,-5.2334,3.7459,0.0727,7.2692,-2.9201,13.5511,5.9420,0.9444,0.17
0.8210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2070,0.2050,-1.5303,-0.0425,-0.0354,-0.9985,0.4911,-0.2150,-1.3788,1.0168,-1.2226,-0.3906,0.2035,1.3645,-0.9033,1.3913,0.0582,-0.0116,1.2330,-0.8957,0.0543,0.1628,-0.0620,0.9189,-0.0233,-0.6049,0.5000,-0.2000,-1.2106,0.9519,-1.2483,-0.4002,0.2000,1.5263,-0.9223,1.3440,119.0598,-2.5299,3.8539,-5.2992,4.0012,-0.0015,7.1906,-2.8960,13.5914,6.0186,0.9722,0.19
0.8459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2318,0.2048,-1.3991,-0.0356,-0.0343,-0.9988,0.4916,-0.2152,-1.3478,0.9914,-1.2220,-0.3891,0.2011,1.3865,-0.9034,1.3784,-0.0000,0.0078,1.3687,-1.2912,0.0931,0.0659,-0.0853,0.8608,0.0504,-0.5777,0.5000,-0.2000,-1.1800,0.9000,-1.2770,-0.4101,0.2000,1.5467,-0.9180,1.3340,119.3656,-2.8829,3.9853,-5.4030,4.2853,-0.1013,7.1097,-2.8704,13.6657,6.1200,0.0000,0.17
0.8699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2763,0.2709,-1.2404,-0.0283,-0.0317,-0.9991,0.4919,-0.2156,-1.3164,0.9602,-1.2248,-0.3898,0.1988,1.4090,-0.9031,1.3656,0.0078,-0.0465,1.3144,-1.4191,-0.1822,-0.0233,-0.1551,0.9926,0.0620,-0.6243,0.5000,-0.2000,-1.2004,0.9052,-1.2699,-0.4225,0.2000,1.5670,-0.9133,1.3239,119.7909,-3.2841,4.1514,-5.5328,4.6247,-0.2248,6.9979,-2.8259,13.7611,6.2278,0.0278,0.17
0.8940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2930,0.2905,-1.0714,-0.0206,-0.0250,-0.9995,0.4925,-0.2158,-1.2905,0.9303,-1.2271,-0.3925,0.1971,1.4344,-0.9022,1.3517,0.0155,0.0775,0.9344,-1.0353,-0.0000,-0.1473,-0.0582,0.9616,0.0853,-0.5894,0.5000,-0.2000,-1.2207,0.9103,-1.2627,-0.4353,0.2000,1.5874,-0.9083,1.3139,120.3850,-3.7051,4.3121,-5.6469,4.9673,-0.3529,6.8941,-2.7854,13.8655,6.3238,0.0556,0.17
0.9179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2371,0.3519,-0.8370,-0.0116,-0.0186,-0.9998,0.4936,-0.2158,-1.2738,0.9057,-1.2267,-0.3978,0.1955,1.4587,-0.9010,1.3384,0.0659,0.0465,0.4730,-0.7096,-0.0233,-0.2714,-0.1473,1.0275,0.0737,-0.5700,0.5000,-0.2000,-1.2411,0.9152,-1.2556,-0.4477,0.2000,1.6078,-0.9031,1.3038,121.0488,-4.0881,4.4822,-5.7802,5.2910,-0.4775,6.7920,-2.7385,13.9862,6.4216,0.0833,0.17
0.9419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1797,0.3965,-0.5988,-0.0015,-0.0131,-0.9999,0.4943,-0.2155,-1.2664,0.8901,-1.2254,-0.4045,0.1934,1.4813,-0.9003,1.3258,0.0582,-0.0465,0.1745,-0.5622,0.1241,-0.3335,-0.0388,1.0391,0.0388,-0.4692,0.5000,-0.2000,-1.2615,0.9198,-1.2485,-0.4591,0.2000,1.6078,-0.9209,1.3562,121.7214,-4.4448,4.6447,-5.9114,5.5813,-0.5913,6.6873,-2.6871,14.1010,6.5271,0.1111,0.17
0.9659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1405,0.3945,-0.4128,0.0087,-0.0072,-0.9999,0.4946,-0.2151,-1.2647,0.8775,-1.2218,-0.4137,0.1915,1.5035,-0.9016,1.3200,0.0853,0.0039,-0.0310,-0.3722,0.1318,-0.2986,-0.1163,0.7794,-0.0504,-0.0388,0.5000,-0.2000,-1.2819,0.9239,-1.2414,-0.4679,0.2000,1.5772,-0.9722,1.3689,122.4114,-4.7639,4.7954,-6.0369,5.8388,-0.6789,6.5855,-2.6297,14.2052,6.6330,0.1389,0.17
0.9932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1709,0.2906,-0.2260,0.0159,-0.0003,-0.9999,0.4947,-0.2145,-1.2677,0.8683,-1.2175,-0.4213,0.1895,1.5192,-0.9083,1.3217,-0.0233,0.1551,-0.1822,-0.3218,0.1784,-0.3606,-0.1241,0.4847,-0.4730,0.0892,0.5000,-0.2000,-1.3022,0.9276,-1.2342,-0.4746,0.2000,1.5467,-1.0200,1.3813,123.0830,-5.0449,4.9181,-6.1433,6.0690,-0.7463,6.4869,-2.5810,14.3160,6.7302,0.1667,0.27
1.0179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1575,-0.0050,0.0739,0.0173,0.0063,-0.9998,0.4950,-0.2137,-1.2737,0.8627,-1.2132,-0.4322,0.1888,1.5285,-0.9232,1.3264,-0.0000,0.0349,-0.3567,-0.1706,0.2171,-0.3257,-0.0271,0.1939,-0.6863,0.1241,0.5000,-0.2000,-1.3226,0.9306,-1.2271,-0.4808,0.2000,1.5161,-1.0621,1.3931,123.6786,-5.2768,5.0433,-6.2749,6.2481,-0.8085,6.3807,-2.5219,14.4211,6.8425,0.1944,0.24
1.0429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1381,-0.3733,0.3994,0.0095,0.0115,-0.9999,0.4954,-0.2133,-1.2814,0.8620,-1.2094,-0.4404,0.1884,1.5298,-0.9445,1.3331,0.0775,0.0775,-0.3063,0.0737,0.2288,-0.3528,0.0078,-0.0969,-0.9616,0.2326,0.5000,-0.2000,-1.3430,0.9331,-1.2200,-0.4851,0.2000,1.4856,-1.0966,1.4039,124.1617,-5.4396,5.1422,-6.3961,6.3722,-0.8514,6.2907,-2.4740,14.5089,6.9442,0.2222,0.20
1.0679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1158,-0.5471,0.7563,-0.0041,0.0158,-0.9999,0.4954,-0.2133,-1.2872,0.8647,-1.2064,-0.4490,0.1884,1.5247,-0.9688,1.3419,-0.0388,0.0543,-0.2869,0.1280,0.1551,-0.2830,0.0000,-0.3024,-0.8957,0.3800,0.5000,-0.2000,-1.3633,0.9348,-1.2128,-0.4875,0.2000,1.4550,-1.1217,1.4136,124.5156,-5.6034,5.2561,-6.5332,6.4670,-0.8745,6.2056,-2.4130,14.5578,7.0506,0.2500,0.20
